order_item_id,order_id,product_id,quantity,unit_price
1151,382,213,1,375.44
1152,382,34,3,160.9
1153,383,262,3,306.06
1154,383,250,4,125.82
1155,384,44,3,280.03
1156,384,288,2,157.92
1157,384,12,4,188.73
1158,385,152,2,400.9
1159,385,289,3,38.41
1160,386,159,4,443.16
1161,386,83,3,67.51
1162,386,48,2,340.83
1163,386,239,3,430.22
1164,386,181,1,223.62
1165,387,37,4,21.32
1166,387,164,3,317.64
1167,387,171,1,454.2
1168,388,274,4,474.52
1169,388,292,3,488.18
1170,388,12,4,188.73
1171,388,47,3,348.76
1172,389,219,3,39.13
1173,389,292,1,488.18
1174,390,17,3,270.98
1175,390,116,1,198.65
1176,390,200,2,258.95
1177,390,5,2,288.39
1178,390,179,4,28.96
1179,391,206,1,343.28
1180,391,11,3,337.55
1181,392,166,4,215.51
1182,392,150,2,17.75
1183,392,295,2,48.55
1184,393,47,3,348.76
1185,393,139,4,310.45
1186,393,132,4,292.02
1187,393,187,1,442.69
1188,394,283,4,430.36
1189,394,295,1,48.55
1190,395,146,4,204.96
1191,395,65,4,91.69
1192,396,114,2,375.54
1193,396,189,2,260.69
1194,396,33,3,230.94
1195,396,112,1,311.07
1196,397,233,1,260.61
1197,397,119,1,419.64
1198,397,245,2,264.26
1199,398,299,2,319.72
1200,398,239,4,430.22
1201,399,72,3,145.83
1202,399,201,1,208.2
1203,399,165,3,136.21
1204,400,60,4,329.58
1205,400,187,1,442.69
1206,400,96,4,308.98
1207,400,170,2,319.91
1208,401,251,4,160.7
1209,401,54,3,277.74
1210,402,299,1,319.72
1211,402,99,4,122.42
1212,402,228,3,119.79
1213,402,247,1,160.17
1214,402,275,2,199.79
1215,403,131,3,235.44
1216,403,70,4,256.04
1217,403,163,2,188.8
1218,403,7,1,169.97
1219,403,91,4,103.25
1220,404,66,3,419.38
1221,404,250,3,125.82
1222,404,239,1,430.22
1223,405,64,2,258.82
1224,406,57,2,192.44
1225,407,280,4,254.0
1226,408,104,1,294.86
1227,408,155,4,154.38
1228,408,173,3,339.97
1229,409,77,1,277.6
1230,409,203,3,408.97
1231,409,270,4,443.42
1232,409,212,1,462.33
1233,409,262,1,306.06
1234,410,55,1,364.61
1235,410,155,4,154.38
1236,410,225,1,258.06
1237,411,45,4,330.66
1238,412,147,4,202.54
1239,412,240,2,10.58
1240,413,51,2,87.61
1241,413,48,1,340.83
1242,413,71,2,269.79
1243,414,47,3,348.76
1244,414,140,1,13.9
1245,414,293,3,172.08
1246,415,238,1,441.1
1247,415,115,1,148.87
1248,415,195,3,105.48
1249,415,298,2,332.33
1250,416,64,3,258.82
1251,417,73,4,104.17
1252,417,110,4,121.76
1253,417,174,2,6.05
1254,417,62,3,494.19
1255,418,148,4,128.77
1256,418,230,1,499.62
1257,418,102,1,123.88
1258,418,281,1,187.2
1259,418,101,4,68.3
1260,419,64,4,258.82
1261,419,187,4,442.69
1262,419,116,3,198.65
1263,419,159,2,443.16
1264,420,218,4,34.5
1265,421,126,4,475.16
1266,421,202,3,128.55
1267,421,152,3,400.9
1268,421,21,1,394.05
1269,421,66,3,419.38
1270,422,98,3,188.55
1271,422,69,1,51.48
1272,422,86,2,283.31
1273,422,116,4,198.65
1274,422,176,2,409.65
1275,423,78,1,26.1
1276,423,296,2,404.88
1277,423,205,1,257.71
1278,423,236,3,421.51
1279,424,7,4,169.97
1280,424,12,3,188.73
1281,424,200,4,258.95
1282,424,43,2,380.87
1283,425,222,2,337.53
1284,425,292,3,488.18
1285,426,202,4,128.55
1286,427,222,3,337.53
1287,427,169,2,320.54
1288,428,148,4,128.77
1289,428,130,1,281.38
1290,429,283,3,430.36
1291,429,262,4,306.06
1292,430,135,1,438.07
1293,430,212,1,462.33
1294,430,103,3,140.03
1295,430,180,4,177.93
1296,430,64,4,258.82
1297,431,163,1,188.8
1298,431,147,3,202.54
1299,431,183,3,380.74
1300,432,4,2,388.11
1301,433,251,3,160.7
1302,433,227,4,127.2
1303,433,184,1,41.14
1304,433,213,3,375.44
1305,433,300,1,469.13
1306,434,66,1,419.38
1307,435,139,3,310.45
1308,435,148,1,128.77
1309,436,268,1,112.28
1310,436,242,1,403.48
1311,436,213,1,375.44
1312,436,13,3,145.43
1313,437,157,4,122.4
1314,437,42,2,248.61
1315,437,89,2,164.26
1316,437,251,1,160.7
1317,438,289,3,38.41
1318,438,165,3,136.21
1319,438,99,4,122.42
1320,439,185,1,68.68
1321,440,242,4,403.48
1322,440,180,1,177.93
1323,440,217,2,408.7
1324,441,58,3,186.07
1325,441,203,4,408.97
1326,441,41,4,111.52
1327,441,16,1,223.26
1328,441,180,3,177.93
1329,442,293,1,172.08
1330,442,61,2,172.36
1331,442,149,4,43.18
1332,442,84,1,91.65
1333,443,225,1,258.06
1334,443,134,3,351.06
1335,443,81,1,428.06
1336,443,85,4,360.53
1337,444,135,2,438.07
1338,444,161,4,172.6
1339,444,29,4,38.34
1340,444,71,3,269.79
1341,445,245,4,264.26
1342,445,42,1,248.61
1343,445,137,2,139.2
1344,445,76,3,32.13
1345,446,293,4,172.08
1346,446,204,1,82.41
1347,446,84,4,91.65
1348,447,223,2,410.85
1349,447,291,2,337.77
1350,447,248,3,498.98
1351,448,204,1,82.41
1352,448,284,3,434.92
1353,448,19,3,445.96
1354,449,229,4,127.79
1355,450,262,4,306.06
1356,450,69,2,51.48
1357,450,50,1,104.35
1358,451,204,3,82.41
1359,451,292,2,488.18
1360,451,4,4,388.11
1361,451,212,3,462.33
1362,451,90,1,310.39
1363,452,155,4,154.38
1364,452,240,4,10.58
1365,452,88,3,47.15
1366,452,120,1,400.58
1367,453,253,2,411.34
1368,454,102,2,123.88
1369,455,97,1,174.36
1370,455,218,2,34.5
1371,455,142,3,420.34
1372,456,56,1,469.55
1373,456,242,4,403.48
1374,456,213,4,375.44
1375,457,84,2,91.65
1376,457,119,3,419.64
1377,457,266,3,494.04
1378,457,212,2,462.33
1379,458,276,1,210.77
1380,458,298,2,332.33
1381,458,92,1,147.81
1382,458,12,2,188.73
1383,458,11,4,337.55
1384,459,126,4,475.16
1385,459,62,1,494.19
1386,459,17,1,270.98
1387,460,134,1,351.06
1388,460,274,1,474.52
1389,460,270,2,443.42
1390,460,119,2,419.64
1391,461,250,1,125.82
1392,461,82,4,300.72
1393,461,208,3,294.38
1394,461,186,4,56.19
1395,461,144,2,266.2
1396,462,171,4,454.2
1397,462,8,3,97.95
1398,463,198,4,80.32
1399,463,79,2,74.86
1400,463,92,3,147.81
1401,464,104,1,294.86
1402,464,13,1,145.43
1403,464,181,1,223.62
1404,464,100,1,38.1
1405,464,202,1,128.55
1406,465,178,2,386.42
1407,465,141,4,327.95
1408,465,227,4,127.2
1409,465,231,1,31.84
1410,465,167,1,233.32
1411,466,286,1,51.14
1412,467,266,4,494.04
1413,467,110,1,121.76
1414,467,195,3,105.48
1415,468,155,1,154.38
1416,469,38,4,223.97
1417,469,210,4,259.54
1418,469,297,2,242.14
1419,469,20,3,266.77
1420,469,266,1,494.04
1421,470,94,1,112.67
1422,470,300,3,469.13
1423,470,35,4,427.4
1424,470,180,3,177.93
1425,470,255,3,328.32
1426,471,208,1,294.38
1427,471,237,2,269.08
1428,471,87,1,412.36
1429,471,31,3,293.94
1430,472,58,2,186.07
1431,472,86,3,283.31
1432,472,284,2,434.92
1433,473,282,3,10.01
1434,474,137,1,139.2
1435,475,151,1,186.9
1436,475,21,2,394.05
1437,475,238,4,441.1
1438,475,41,3,111.52
1439,476,95,4,443.58
1440,476,227,2,127.2
1441,476,254,4,228.59
1442,476,67,4,85.85
1443,476,281,2,187.2
1444,477,120,1,400.58
1445,477,93,1,310.56
1446,477,255,1,328.32
1447,477,5,3,288.39
1448,477,286,3,51.14
1449,478,140,3,13.9
1450,478,189,3,260.69
1451,479,74,1,281.62
1452,480,106,3,310.25
1453,480,171,1,454.2
1454,480,141,1,327.95
1455,481,221,4,434.95
1456,481,102,1,123.88
1457,481,197,1,166.56
1458,482,142,2,420.34
1459,482,4,4,388.11
1460,482,100,2,38.1
1461,483,72,1,145.83
1462,483,20,2,266.77
1463,484,119,2,419.64
1464,484,179,2,28.96
1465,484,222,4,337.53
1466,485,143,1,277.99
1467,485,13,2,145.43
1468,485,148,1,128.77
1469,486,167,3,233.32
1470,486,225,4,258.06
1471,487,260,3,307.22
1472,487,149,3,43.18
1473,488,91,4,103.25
1474,488,250,3,125.82
1475,489,293,3,172.08
1476,489,72,4,145.83
1477,489,127,1,122.14
1478,490,27,2,228.07
1479,490,178,3,386.42
1480,490,119,1,419.64
1481,491,243,4,122.96
1482,491,245,1,264.26
1483,491,98,1,188.55
1484,492,141,1,327.95
1485,493,170,3,319.91
1486,493,231,2,31.84
1487,493,9,2,466.16
1488,493,135,1,438.07
1489,493,76,3,32.13
1490,494,101,1,68.3
1491,494,205,2,257.71
1492,495,229,2,127.79
1493,495,135,1,438.07
1494,495,80,3,328.91
1495,496,60,2,329.58
1496,496,28,1,166.38
1497,496,237,2,269.08
1498,496,192,2,53.7
1499,496,242,4,403.48
1500,497,64,4,258.82
1501,497,130,3,281.38
1502,497,15,4,301.89
1503,497,292,2,488.18
1504,498,146,4,204.96
1505,498,101,4,68.3
1506,499,103,3,140.03
1507,499,55,2,364.61
1508,499,75,1,47.98
1509,499,171,1,454.2
1510,499,39,4,182.23
1511,500,223,2,410.85
1512,501,241,1,491.7
1513,501,234,4,220.09
1514,501,288,1,157.92
1515,502,225,3,258.06
1516,502,287,1,67.32
1517,502,95,4,443.58
1518,503,261,2,58.92
1519,503,268,4,112.28
1520,503,155,2,154.38
1521,503,34,2,160.9
1522,504,142,1,420.34
1523,504,218,1,34.5
1524,504,67,2,85.85
1525,505,295,2,48.55
1526,505,153,1,153.89
1527,505,254,2,228.59
1528,505,124,1,393.84
1529,505,42,4,248.61
1530,506,183,2,380.74
1531,507,161,4,172.6
1532,507,206,1,343.28
1533,508,108,2,276.99
1534,508,203,1,408.97
1535,509,103,4,140.03
1536,509,34,1,160.9
1537,509,175,3,254.87
1538,510,257,1,374.66
1539,510,252,4,430.51
1540,510,2,3,313.93
1541,511,24,3,12.45
1542,511,67,3,85.85
1543,511,248,4,498.98
1544,511,119,1,419.64
1545,512,295,3,48.55
1546,512,165,3,136.21
1547,512,188,3,297.53
1548,512,265,2,469.13
1549,513,293,3,172.08
1550,513,154,1,214.36
1551,513,33,3,230.94
1552,514,22,3,7.76
1553,514,28,4,166.38
1554,514,241,1,491.7
1555,514,291,3,337.77
1556,515,24,3,12.45
1557,515,72,4,145.83
1558,515,250,2,125.82
1559,516,55,3,364.61
1560,516,97,3,174.36
1561,516,59,2,114.22
1562,516,5,2,288.39
1563,517,49,2,195.92
1564,517,125,3,16.23
1565,517,124,3,393.84
1566,517,192,2,53.7
1567,517,90,4,310.39
1568,518,127,4,122.14
1569,519,38,1,223.97
1570,519,148,2,128.77
1571,519,193,2,301.2
1572,519,158,4,125.25
1573,519,15,3,301.89
1574,520,126,1,475.16
1575,521,35,1,427.4
1576,522,271,4,197.61
1577,522,186,4,56.19
1578,523,60,1,329.58
1579,523,227,3,127.2
1580,524,26,2,319.64
1581,524,92,3,147.81
1582,524,39,2,182.23
1583,524,49,4,195.92
1584,524,156,2,466.38
1585,525,280,4,254.0
1586,525,30,3,219.39
1587,525,36,3,434.74
1588,525,6,2,209.7
1589,525,18,4,202.89
1590,526,196,4,46.7
1591,526,145,3,354.38
1592,526,141,1,327.95
1593,526,81,4,428.06
1594,527,254,3,228.59
1595,528,228,2,119.79
1596,528,157,1,122.4
1597,528,152,4,400.9
1598,528,111,2,480.21
1599,528,286,1,51.14
1600,529,191,1,465.78
1601,530,214,1,309.86
1602,531,61,2,172.36
1603,531,248,2,498.98
1604,531,183,3,380.74
1605,531,70,3,256.04
1606,531,295,2,48.55
1607,532,141,1,327.95
1608,532,53,2,489.16
1609,532,130,1,281.38
1610,532,238,1,441.1
1611,533,63,4,51.26
1612,533,240,2,10.58
1613,533,150,3,17.75
1614,533,228,3,119.79
1615,534,297,2,242.14
1616,534,46,2,298.6
1617,534,219,2,39.13
1618,534,265,1,469.13
1619,535,42,4,248.61
1620,535,199,2,237.93
1621,536,283,3,430.36
1622,536,186,4,56.19
1623,537,48,1,340.83
1624,538,255,4,328.32
1625,538,241,1,491.7
1626,538,28,3,166.38
1627,538,72,3,145.83
1628,539,59,4,114.22
1629,539,9,2,466.16
1630,539,178,3,386.42
1631,540,73,3,104.17
1632,540,37,3,21.32
1633,540,26,2,319.64
1634,541,163,4,188.8
1635,541,153,3,153.89
1636,541,250,3,125.82
1637,542,73,4,104.17
1638,543,291,2,337.77
1639,543,95,4,443.58
1640,544,74,2,281.62
1641,544,86,1,283.31
1642,544,32,4,379.2
1643,545,271,1,197.61
1644,545,12,3,188.73
1645,545,228,2,119.79
1646,545,167,3,233.32
1647,545,132,3,292.02
1648,546,293,2,172.08
1649,546,117,1,451.52
1650,546,278,2,264.93
1651,547,5,4,288.39
1652,547,13,1,145.43
1653,547,167,4,233.32
1654,547,294,4,67.28
1655,547,89,2,164.26
1656,548,93,4,310.56
1657,548,85,1,360.53
1658,548,20,4,266.77
1659,548,4,1,388.11
1660,549,31,3,293.94
1661,549,80,1,328.91
1662,550,77,4,277.6
1663,550,141,2,327.95
1664,550,86,4,283.31
1665,551,90,3,310.39
1666,551,268,1,112.28
1667,552,27,1,228.07
1668,552,139,3,310.45
1669,553,267,3,185.94
1670,554,151,2,186.9
1671,555,277,4,178.93
1672,556,216,3,466.65
1673,556,288,1,157.92
1674,557,198,2,80.32
1675,558,169,2,320.54
1676,558,61,3,172.36
1677,558,162,3,496.16
1678,559,143,4,277.99
1679,559,81,3,428.06
1680,559,25,2,348.84
1681,559,203,3,408.97
1682,560,288,3,157.92
1683,560,160,3,310.96
1684,560,106,1,310.25
1685,560,90,3,310.39
1686,561,7,3,169.97
1687,562,71,2,269.79
1688,562,4,1,388.11
1689,562,38,4,223.97
1690,563,250,1,125.82
1691,563,122,2,216.57
1692,563,82,1,300.72
1693,563,296,2,404.88
1694,563,45,4,330.66
1695,564,230,4,499.62
1696,564,13,4,145.43
1697,564,225,1,258.06
1698,565,282,2,10.01
1699,565,155,2,154.38
1700,565,237,2,269.08
1701,566,145,1,354.38
1702,566,9,1,466.16
1703,567,10,1,424.11
1704,568,65,1,91.69
1705,568,288,2,157.92
1706,568,105,3,146.3
1707,569,151,1,186.9
1708,569,53,3,489.16
1709,569,264,1,251.73
1710,569,59,1,114.22
1711,569,86,3,283.31
1712,570,109,3,153.75
1713,570,278,4,264.93
1714,570,154,3,214.36
1715,570,139,1,310.45
1716,571,63,3,51.26
1717,571,262,4,306.06
1718,571,100,3,38.1
1719,571,242,4,403.48
1720,572,83,2,67.51
1721,572,6,3,209.7
1722,572,265,3,469.13
1723,572,269,1,213.28
1724,572,74,3,281.62
1725,573,213,1,375.44
1726,573,72,1,145.83
1727,573,25,3,348.84
1728,574,51,2,87.61
1729,575,34,1,160.9
1730,575,225,4,258.06
1731,575,45,3,330.66
1732,575,90,1,310.39
1733,575,255,4,328.32
1734,576,219,3,39.13
1735,576,295,2,48.55
1736,576,89,4,164.26
1737,577,245,3,264.26
1738,577,43,2,380.87
1739,577,295,4,48.55
1740,578,132,4,292.02
1741,578,118,4,127.24
1742,578,210,4,259.54
1743,578,43,3,380.87
1744,579,90,3,310.39
1745,579,10,3,424.11
1746,580,78,3,26.1
1747,580,139,3,310.45
1748,580,14,4,153.13
1749,580,227,3,127.2
1750,581,150,2,17.75
1751,582,65,4,91.69
1752,583,129,1,206.29
1753,583,79,1,74.86
1754,583,187,1,442.69
1755,583,273,2,142.34
1756,584,69,1,51.48
1757,585,153,1,153.89
1758,585,67,3,85.85
1759,585,76,3,32.13
1760,585,211,3,381.57
1761,585,145,4,354.38
1762,586,55,4,364.61
1763,586,83,4,67.51
1764,586,275,3,199.79
1765,587,209,3,220.27
1766,587,117,4,451.52
1767,587,132,3,292.02
1768,588,16,3,223.26
1769,589,170,4,319.91
1770,590,260,4,307.22
1771,590,277,4,178.93
1772,590,150,3,17.75
1773,590,115,1,148.87
1774,591,117,2,451.52
1775,591,56,1,469.55
1776,591,26,4,319.64
1777,592,71,3,269.79
1778,592,284,2,434.92
1779,593,133,1,457.25
1780,593,16,3,223.26
1781,594,170,1,319.91
1782,594,192,1,53.7
1783,594,275,4,199.79
1784,594,188,3,297.53
1785,594,269,3,213.28
1786,595,280,2,254.0
1787,595,183,4,380.74
1788,595,264,3,251.73
1789,595,130,3,281.38
1790,595,150,3,17.75
1791,596,56,3,469.55
1792,596,137,3,139.2
1793,596,100,4,38.1
1794,596,142,4,420.34
1795,597,18,4,202.89
1796,598,189,1,260.69
1797,598,213,2,375.44
1798,598,298,1,332.33
1799,598,76,3,32.13
1800,598,191,3,465.78
1801,599,185,2,68.68
1802,599,248,2,498.98
1803,599,14,4,153.13
1804,599,256,3,265.57
1805,600,161,1,172.6
1806,600,115,3,148.87
1807,600,183,2,380.74
1808,601,222,1,337.53
1809,601,252,1,430.51
1810,601,171,2,454.2
1811,601,153,2,153.89
1812,601,253,1,411.34
1813,602,78,4,26.1
1814,603,128,1,468.1
1815,603,77,2,277.6
1816,603,236,3,421.51
1817,603,73,1,104.17
1818,603,210,1,259.54
1819,604,204,2,82.41
1820,605,61,1,172.36
1821,605,60,1,329.58
1822,605,116,3,198.65
1823,605,12,4,188.73
1824,606,143,1,277.99
1825,607,10,2,424.11
1826,607,2,1,313.93
1827,607,263,4,298.41
1828,608,153,1,153.89
1829,608,50,3,104.35
1830,608,146,2,204.96
1831,609,162,2,496.16
1832,609,154,4,214.36
1833,609,287,1,67.32
1834,610,176,2,409.65
1835,611,142,1,420.34
1836,611,5,1,288.39
1837,611,231,2,31.84
1838,611,158,2,125.25
1839,611,269,1,213.28
1840,612,237,2,269.08
1841,612,13,4,145.43
1842,613,143,2,277.99
1843,613,210,1,259.54
1844,613,7,4,169.97
1845,613,1,3,240.09
1846,614,293,2,172.08
1847,614,129,4,206.29
1848,614,138,3,234.17
1849,615,154,2,214.36
1850,615,153,3,153.89
1851,615,192,3,53.7
1852,616,127,2,122.14
1853,616,186,4,56.19
1854,616,249,1,295.5
1855,617,250,3,125.82
1856,617,148,2,128.77
1857,617,138,1,234.17
1858,617,216,4,466.65
1859,617,213,1,375.44
1860,618,38,2,223.97
1861,618,114,2,375.54
1862,619,57,2,192.44
1863,619,36,2,434.74
1864,619,163,1,188.8
1865,619,252,1,430.51
1866,620,201,2,208.2
1867,621,55,3,364.61
1868,621,248,4,498.98
1869,621,20,4,266.77
1870,621,158,4,125.25
1871,622,253,4,411.34
1872,622,6,1,209.7
1873,622,195,3,105.48
1874,622,138,3,234.17
1875,623,158,3,125.25
1876,623,293,3,172.08
1877,623,264,4,251.73
1878,623,232,1,150.58
1879,623,113,3,65.48
1880,624,30,1,219.39
1881,624,154,2,214.36
1882,624,143,4,277.99
1883,624,21,1,394.05
1884,625,248,1,498.98
1885,625,58,3,186.07
1886,625,116,4,198.65
1887,626,140,2,13.9
1888,626,220,2,38.27
1889,627,246,4,247.81
1890,627,256,1,265.57
1891,627,171,4,454.2
1892,627,235,4,236.29
1893,627,121,4,173.91
1894,628,211,1,381.57
1895,628,208,1,294.38
1896,628,176,3,409.65
1897,628,70,3,256.04
1898,628,269,1,213.28
1899,629,97,3,174.36
1900,630,83,1,67.51
1901,631,218,3,34.5
1902,632,147,3,202.54
1903,633,138,1,234.17
1904,633,228,3,119.79
1905,634,3,1,267.35
1906,634,177,4,170.45
1907,634,140,2,13.9
1908,635,143,1,277.99
1909,636,27,1,228.07
1910,636,208,3,294.38
1911,636,209,2,220.27
1912,636,132,2,292.02
1913,637,119,4,419.64
1914,637,258,2,352.75
1915,637,213,3,375.44
1916,638,156,4,466.38
1917,638,69,4,51.48
1918,638,122,1,216.57
1919,638,226,4,162.66
1920,638,229,4,127.79
1921,639,58,3,186.07
1922,640,36,1,434.74
1923,641,222,2,337.53
1924,642,11,1,337.55
1925,642,93,1,310.56
1926,642,232,1,150.58
1927,643,167,4,233.32
1928,644,263,3,298.41
1929,644,53,3,489.16
1930,644,131,1,235.44
1931,645,135,3,438.07
1932,645,268,4,112.28
1933,646,80,3,328.91
1934,646,287,1,67.32
1935,646,167,1,233.32
1936,646,56,2,469.55
1937,646,232,3,150.58
1938,647,72,3,145.83
1939,647,66,2,419.38
1940,647,167,3,233.32
1941,647,120,2,400.58
1942,648,136,4,461.89
1943,648,211,3,381.57
1944,649,233,3,260.61
1945,649,275,3,199.79
1946,649,211,4,381.57
1947,649,286,3,51.14
1948,650,253,1,411.34
1949,650,184,1,41.14
1950,650,9,3,466.16
1951,650,141,1,327.95
1952,650,206,3,343.28
1953,651,294,3,67.28
1954,651,292,4,488.18
1955,651,238,3,441.1
1956,651,174,3,6.05
1957,651,20,3,266.77
1958,652,207,3,286.96
1959,652,77,4,277.6
1960,652,122,3,216.57
1961,653,73,2,104.17
1962,653,190,2,7.24
1963,654,179,2,28.96
1964,655,265,2,469.13
1965,655,46,4,298.6
1966,655,167,1,233.32
1967,655,185,4,68.68
1968,656,50,4,104.35
1969,656,285,3,288.66
1970,656,159,2,443.16
1971,656,198,2,80.32
1972,657,196,4,46.7
1973,657,35,1,427.4
1974,658,65,3,91.69
1975,658,277,2,178.93
1976,659,63,2,51.26
1977,659,207,1,286.96
1978,660,17,3,270.98
1979,660,28,1,166.38
1980,660,26,4,319.64
1981,661,276,3,210.77
1982,662,61,2,172.36
1983,662,66,2,419.38
1984,662,187,1,442.69
1985,662,275,4,199.79
1986,662,183,2,380.74
1987,663,267,2,185.94
1988,663,133,2,457.25
1989,663,260,1,307.22
1990,663,221,1,434.95
1991,663,179,3,28.96
1992,664,97,4,174.36
1993,664,210,2,259.54
1994,664,266,4,494.04
1995,664,50,3,104.35
1996,664,81,1,428.06
1997,665,127,3,122.14
1998,665,153,1,153.89
1999,666,130,3,281.38
2000,666,289,3,38.41
2001,666,58,4,186.07
2002,666,17,1,270.98
2003,666,140,2,13.9
2004,667,191,1,465.78
2005,667,247,1,160.17
2006,668,217,4,408.7
2007,668,196,3,46.7
2008,668,226,3,162.66
2009,669,210,3,259.54
2010,669,68,3,165.18
2011,669,236,2,421.51
2012,670,41,3,111.52
2013,670,217,3,408.7
2014,670,74,2,281.62
2015,671,251,3,160.7
2016,671,219,2,39.13
2017,672,243,4,122.96
2018,672,269,2,213.28
2019,672,177,4,170.45
2020,672,131,4,235.44
2021,673,293,3,172.08
2022,673,219,3,39.13
2023,674,23,1,425.4
2024,674,259,4,281.8
2025,674,34,2,160.9
2026,674,9,2,466.16
2027,675,145,2,354.38
2028,675,28,3,166.38
2029,675,6,2,209.7
2030,676,174,3,6.05
2031,676,65,1,91.69
2032,677,63,1,51.26
2033,678,161,3,172.6
2034,678,227,3,127.2
2035,678,219,1,39.13
2036,678,241,3,491.7
2037,679,72,4,145.83
2038,679,135,2,438.07
2039,679,167,3,233.32
2040,680,182,1,171.68
2041,680,178,3,386.42
2042,680,184,4,41.14
2043,681,172,3,116.94
2044,681,103,4,140.03
2045,681,78,2,26.1
2046,682,137,3,139.2
2047,682,164,1,317.64
2048,682,25,4,348.84
2049,683,64,4,258.82
2050,683,107,2,230.58
2051,683,111,2,480.21
2052,683,181,4,223.62
2053,683,91,3,103.25
2054,684,213,1,375.44
2055,684,199,1,237.93
2056,684,155,3,154.38
2057,685,51,1,87.61
2058,685,200,1,258.95
2059,685,146,3,204.96
2060,685,274,2,474.52
2061,685,297,1,242.14
2062,686,263,2,298.41
2063,686,80,2,328.91
2064,687,238,2,441.1
2065,687,100,2,38.1
2066,687,199,3,237.93
2067,687,243,1,122.96
2068,688,198,1,80.32
2069,688,100,4,38.1
2070,688,271,1,197.61
2071,688,227,4,127.2
2072,689,261,2,58.92
2073,689,163,3,188.8
2074,690,119,1,419.64
2075,690,124,1,393.84
2076,691,148,4,128.77
2077,691,98,3,188.55
2078,692,123,4,173.45
2079,692,35,3,427.4
2080,692,144,2,266.2
2081,692,87,1,412.36
2082,693,241,2,491.7
2083,694,82,3,300.72
2084,694,78,2,26.1
2085,694,276,3,210.77
2086,694,55,4,364.61
2087,695,226,2,162.66
2088,696,73,2,104.17
2089,696,261,3,58.92
2090,696,82,2,300.72
2091,696,10,2,424.11
2092,697,176,4,409.65
2093,697,46,4,298.6
2094,698,157,2,122.4
2095,698,227,1,127.2
2096,699,291,3,337.77
2097,699,190,3,7.24
2098,699,135,3,438.07
2099,699,76,4,32.13
2100,699,95,2,443.58
2101,700,286,2,51.14
2102,700,241,4,491.7
2103,700,184,4,41.14
2104,700,157,2,122.4
2105,701,287,2,67.32
2106,702,131,1,235.44
2107,702,168,4,243.76
2108,702,132,4,292.02
2109,703,127,4,122.14
2110,703,161,2,172.6
2111,703,292,2,488.18
2112,703,236,3,421.51
2113,704,52,3,55.35
2114,704,151,1,186.9
2115,704,286,4,51.14
2116,704,157,2,122.4
2117,705,295,3,48.55
2118,705,272,1,496.62
2119,705,224,2,477.89
2120,705,226,4,162.66
2121,706,275,4,199.79
2122,706,266,1,494.04
2123,707,197,4,166.56
2124,707,146,3,204.96
2125,708,222,4,337.53
2126,708,276,3,210.77
2127,709,243,1,122.96
2128,709,91,3,103.25
2129,709,182,4,171.68
2130,709,57,1,192.44
2131,710,125,2,16.23
2132,710,258,1,352.75
2133,710,48,1,340.83
2134,710,181,2,223.62
2135,710,263,2,298.41
2136,711,190,4,7.24
2137,711,71,2,269.79
2138,711,248,2,498.98
2139,711,228,2,119.79
2140,711,106,4,310.25
2141,712,51,4,87.61
2142,712,197,4,166.56
2143,712,184,1,41.14
2144,713,177,4,170.45
2145,714,15,1,301.89
2146,714,133,1,457.25
2147,715,92,2,147.81
2148,715,42,2,248.61
2149,715,222,3,337.53
2150,715,52,4,55.35
2151,715,109,1,153.75
2152,716,170,3,319.91
2153,716,119,4,419.64
2154,716,282,1,10.01
2155,717,4,2,388.11
2156,717,275,1,199.79
2157,717,297,1,242.14
2158,717,114,1,375.54
2159,717,290,1,59.43
2160,718,42,2,248.61
2161,719,154,2,214.36
2162,720,127,3,122.14
2163,720,41,3,111.52
2164,720,38,1,223.97
2165,721,262,4,306.06
2166,721,162,4,496.16
2167,721,251,4,160.7
2168,721,34,2,160.9
2169,722,161,2,172.6
2170,722,253,1,411.34
2171,722,80,4,328.91
2172,722,139,3,310.45
2173,722,75,2,47.98
2174,723,139,2,310.45
2175,723,270,4,443.42
2176,723,181,4,223.62
2177,724,16,3,223.26
2178,725,197,1,166.56
2179,725,112,2,311.07
2180,725,10,4,424.11
2181,726,37,1,21.32
2182,726,113,1,65.48
2183,726,73,1,104.17
2184,726,279,4,412.61
2185,727,124,1,393.84
2186,727,113,2,65.48
2187,728,188,3,297.53
2188,728,2,2,313.93
2189,728,38,4,223.97
2190,729,2,4,313.93
2191,729,61,2,172.36
2192,729,197,4,166.56
2193,729,230,2,499.62
2194,729,114,1,375.54
2195,730,231,1,31.84
2196,730,78,2,26.1
2197,730,3,1,267.35
2198,730,284,4,434.92
2199,730,182,3,171.68
2200,731,271,1,197.61
2201,731,167,3,233.32
2202,732,46,4,298.6
2203,733,248,2,498.98
2204,733,73,4,104.17
2205,733,2,1,313.93
2206,734,70,4,256.04
2207,735,171,1,454.2
2208,736,88,4,47.15
2209,736,125,2,16.23
2210,736,1,3,240.09
2211,737,64,4,258.82
2212,737,117,4,451.52
2213,737,248,4,498.98
2214,737,189,2,260.69
2215,738,141,3,327.95
2216,738,89,3,164.26
2217,738,186,4,56.19
2218,739,147,1,202.54
2219,739,251,1,160.7
2220,739,153,4,153.89
2221,740,221,3,434.95
2222,740,272,3,496.62
2223,741,36,2,434.74
2224,741,287,3,67.32
2225,742,17,4,270.98
